anio,semana,dia,contaminante,max,avg
2014,25,1,dioxido_de_azufre,18,10.8500000000000000
2015,25,5,dioxido_de_azufre,15,3.8500000000000000
2014,25,3,dioxido_de_azufre,5,2.4250000000000000
2015,25,3,dioxido_de_azufre,8,4.7333333333333333
2014,25,4,dioxido_de_azufre,5,2.4916666666666667
2013,25,3,dioxido_de_azufre,15,5.7833333333333333
2014,25,5,dioxido_de_azufre,5,3.0500000000000000
2014,25,0,dioxido_de_azufre,9,5.0083333333333333
2013,25,5,dioxido_de_azufre,4,2.1416666666666667
2013,25,4,dioxido_de_azufre,8,2.9083333333333333
2013,25,0,dioxido_de_azufre,4,2.1583333333333333
2013,25,2,dioxido_de_azufre,22,9.1083333333333333
2013,25,1,dioxido_de_azufre,28,10.1083333333333333
2013,25,1,dioxido_de_nitrogeno,22,12.7583333333333333
2015,25,3,dioxido_de_nitrogeno,31,18.8500000000000000
2013,25,4,dioxido_de_nitrogeno,14,9.7916666666666667
2015,25,4,dioxido_de_nitrogeno,28,17.4333333333333333
2013,25,3,dioxido_de_nitrogeno,23,13.5416666666666667
2014,25,5,dioxido_de_nitrogeno,32,19.6666666666666667
2014,25,1,dioxido_de_nitrogeno,25,14.6916666666666667
2014,25,4,dioxido_de_nitrogeno,22,14.3500000000000000
2014,25,2,dioxido_de_nitrogeno,26,12.7500000000000000
2015,25,6,dioxido_de_nitrogeno,28,14.8750000000000000
2013,25,2,dioxido_de_nitrogeno,35,13.3750000000000000
2015,25,5,dioxido_de_nitrogeno,26,13.6250000000000000
2014,25,6,dioxido_de_nitrogeno,23,13.8750000000000000
2015,25,0,dioxido_de_nitrogeno,30,14.5250000000000000
2014,25,3,dioxido_de_nitrogeno,29,15.0666666666666667
2015,25,1,dioxido_de_nitrogeno,20,10.3000000000000000
2015,25,2,dioxido_de_nitrogeno,30,14.7083333333333333
2014,25,0,dioxido_de_nitrogeno,32,13.7416666666666667
2013,25,6,dioxido_de_nitrogeno,20,13.2833333333333333
2013,25,5,dioxido_de_nitrogeno,23,13.6916666666666667
2013,25,0,dioxido_de_nitrogeno,20,11.6666666666666667
2013,25,1,monoxido_de_carbono,10,5.9000000000000000
2014,25,2,monoxido_de_carbono,14,7.9916666666666667
2014,25,0,monoxido_de_carbono,11,7.0416666666666667
2013,25,2,monoxido_de_carbono,17,6.4250000000000000
2014,25,3,monoxido_de_carbono,14,8.3000000000000000
2013,25,4,monoxido_de_carbono,13,6.3250000000000000
2013,25,3,monoxido_de_carbono,13,6.1833333333333333
2015,25,4,monoxido_de_carbono,16,9.5166666666666667
2015,25,1,monoxido_de_carbono,10,5.6916666666666667
2013,25,6,monoxido_de_carbono,17,10.1583333333333333
2015,25,3,monoxido_de_carbono,17,9.3166666666666667
2015,25,0,monoxido_de_carbono,14,8.6000000000000000
2013,25,5,monoxido_de_carbono,17,8.4500000000000000
2014,25,1,monoxido_de_carbono,11,7.0666666666666667
2014,25,4,monoxido_de_carbono,14,8.6083333333333333
2015,25,2,monoxido_de_carbono,12,7.0416666666666667
2015,25,5,monoxido_de_carbono,18,9.3583333333333333
2015,25,6,monoxido_de_carbono,12,6.5750000000000000
2013,25,0,monoxido_de_carbono,14,7.1583333333333333
2014,25,5,monoxido_de_carbono,17,10.2166666666666667
2014,25,6,monoxido_de_carbono,16,9.1916666666666667
2014,25,1,ozono,110,38.5166666666666667
2013,25,0,ozono,91,26.4250000000000000
2015,25,4,ozono,40,16.0750000000000000
2015,25,5,ozono,78,21.3000000000000000
2013,25,6,ozono,56,13.9333333333333333
2014,25,4,ozono,97,31.0583333333333333
2015,25,1,ozono,42,16.2083333333333333
2014,25,3,ozono,99,31.5166666666666667
2014,25,0,ozono,127,43.5583333333333333
2015,25,2,ozono,109,23.8750000000000000
2014,25,5,ozono,75,22.6583333333333333
2013,25,2,ozono,95,35.4333333333333333
2014,25,6,ozono,106,32.8250000000000000
2015,25,6,ozono,92,21.5583333333333333
2015,25,0,ozono,101,20.4083333333333333
2013,25,5,ozono,40,13.5083333333333333
2014,25,2,ozono,106,34.2500000000000000
2013,25,1,ozono,85,36.1666666666666667
2015,25,3,ozono,124,32.7333333333333333
2013,25,4,ozono,29,14.0583333333333333
2013,25,3,ozono,83,26.5166666666666667
2015,25,3,pm10,101,65.7583333333333333
2014,25,4,pm10,53,35.4333333333333333
2015,25,6,pm10,77,39.2333333333333333
2014,25,1,pm10,47,38.7250000000000000
2013,25,1,pm10,54,40.0833333333333333
2015,25,4,pm10,101,67.9416666666666667
2013,25,5,pm10,28,17.0583333333333333
2014,25,2,pm10,50,30.6166666666666667
2015,25,5,pm10,80,52.4500000000000000
2014,25,6,pm10,46,34.0500000000000000
2015,25,2,pm10,65,39.9416666666666667
2015,25,0,pm10,76,47.9583333333333333
2013,25,3,pm10,63,43.9916666666666667
2013,25,2,pm10,62,44.5250000000000000
2013,25,0,pm10,30,21.4333333333333333
2014,25,5,pm10,53,36.2833333333333333
2014,25,3,pm10,38,24.4666666666666667
2013,25,6,pm10,35,25.7083333333333333
2013,25,4,pm10,44,23.3500000000000000
2015,25,1,pm10,45,25.3333333333333333
2014,25,0,pm10,37,29.5833333333333333
2015,26,0,dioxido_de_azufre,6,3.6000000000000000
2015,26,5,dioxido_de_azufre,8,5.4750000000000000
2015,26,4,dioxido_de_azufre,13,5.9416666666666667
2015,26,3,dioxido_de_azufre,13,6.5166666666666667
2013,26,5,dioxido_de_azufre,8,3.5416666666666667
2014,26,4,dioxido_de_azufre,3,2.0416666666666667
2013,26,3,dioxido_de_azufre,9,5.3250000000000000
2014,26,0,dioxido_de_azufre,5,2.3500000000000000
2015,26,6,dioxido_de_azufre,9,6.4416666666666667
2015,26,1,dioxido_de_azufre,5,2.7250000000000000
2014,26,6,dioxido_de_azufre,5,2.8666666666666667
2014,26,5,dioxido_de_azufre,4,2.1666666666666667
2014,26,2,dioxido_de_azufre,14,4.6750000000000000
2014,26,3,dioxido_de_azufre,11,2.7333333333333333
2013,26,1,dioxido_de_azufre,3,2.2666666666666667
2013,26,2,dioxido_de_azufre,4,2.7166666666666667
2013,26,6,dioxido_de_azufre,12,4.8833333333333333
2014,26,1,dioxido_de_azufre,11,4.6416666666666667
2013,26,0,dioxido_de_azufre,12,4.2333333333333333
2015,26,2,dioxido_de_azufre,5,2.6083333333333333
2013,26,4,dioxido_de_azufre,10,5.9250000000000000
2014,26,1,dioxido_de_nitrogeno,37,20.1166666666666667
2015,26,5,dioxido_de_nitrogeno,30,16.7000000000000000
2014,26,5,dioxido_de_nitrogeno,31,16.1166666666666667
2014,26,2,dioxido_de_nitrogeno,43,20.5166666666666667
2014,26,0,dioxido_de_nitrogeno,20,13.2833333333333333
2015,26,3,dioxido_de_nitrogeno,23,12.5333333333333333
2013,26,1,dioxido_de_nitrogeno,24,15.6750000000000000
2015,26,0,dioxido_de_nitrogeno,30,14.8166666666666667
2013,26,3,dioxido_de_nitrogeno,28,15.8000000000000000
2013,26,5,dioxido_de_nitrogeno,35,16.0333333333333333
2014,26,6,dioxido_de_nitrogeno,21,11.7416666666666667
2015,26,1,dioxido_de_nitrogeno,28,15.4000000000000000
2013,26,6,dioxido_de_nitrogeno,26,15.8583333333333333
2013,26,4,dioxido_de_nitrogeno,27,15.6583333333333333
2014,26,4,dioxido_de_nitrogeno,30,16.8583333333333333
2015,26,6,dioxido_de_nitrogeno,38,20.2166666666666667
2015,26,4,dioxido_de_nitrogeno,30,16.4583333333333333
2015,26,2,dioxido_de_nitrogeno,30,12.3416666666666667
2014,26,3,dioxido_de_nitrogeno,32,16.8250000000000000
2013,26,0,dioxido_de_nitrogeno,26,13.3000000000000000
2013,26,2,dioxido_de_nitrogeno,30,15.3750000000000000
2014,26,5,monoxido_de_carbono,16,11.4583333333333333
2013,26,0,monoxido_de_carbono,14,7.4333333333333333
2013,26,1,monoxido_de_carbono,16,9.2916666666666667
2014,26,1,monoxido_de_carbono,17,10.9833333333333333
2014,26,4,monoxido_de_carbono,17,11.1333333333333333
2015,26,3,monoxido_de_carbono,12,6.0083333333333333
2015,26,1,monoxido_de_carbono,15,9.3583333333333333
2015,26,6,monoxido_de_carbono,17,10.8000000000000000
2015,26,0,monoxido_de_carbono,13,7.1750000000000000
2014,26,0,monoxido_de_carbono,12,7.2666666666666667
2013,26,3,monoxido_de_carbono,12,7.8083333333333333
2013,26,2,monoxido_de_carbono,19,9.8333333333333333
2014,26,6,monoxido_de_carbono,17,8.8666666666666667
2015,26,4,monoxido_de_carbono,15,7.7500000000000000
2015,26,5,monoxido_de_carbono,11,7.3250000000000000
2013,26,5,monoxido_de_carbono,15,7.7750000000000000
2013,26,4,monoxido_de_carbono,14,7.4833333333333333
2013,26,6,monoxido_de_carbono,10,6.2583333333333333
2014,26,2,monoxido_de_carbono,17,9.3333333333333333
2014,26,3,monoxido_de_carbono,18,10.5833333333333333
2015,26,2,monoxido_de_carbono,11,6.2750000000000000
2014,26,6,ozono,75,24.6166666666666667
2013,26,0,ozono,112,38.0833333333333333
2013,26,4,ozono,113,35.1750000000000000
2014,26,0,ozono,83,28.3666666666666667
2014,26,2,ozono,98,32.7666666666666667
2015,26,3,ozono,67,21.6583333333333333
2013,26,5,ozono,85,34.9583333333333333
2013,26,2,ozono,97,23.7666666666666667
2013,26,3,ozono,87,29.4750000000000000
2015,26,6,ozono,131,34.2750000000000000
2015,26,5,ozono,125,27.1500000000000000
2013,26,6,ozono,95,33.8750000000000000
2015,26,1,ozono,101,23.4083333333333333
2015,26,0,ozono,101,25.5750000000000000
2013,26,1,ozono,91,26.0500000000000000
2014,26,1,ozono,52,24.9833333333333333
2014,26,5,ozono,52,15.3833333333333333
2014,26,4,ozono,62,16.9833333333333333
2014,26,3,ozono,53,17.0166666666666667
2015,26,2,ozono,115,27.4333333333333333
2015,26,4,ozono,90,22.3666666666666667
2014,26,4,pm10,32,21.6500000000000000
2014,26,5,pm10,35,26.4166666666666667
2014,26,0,pm10,32,22.4750000000000000
2013,26,3,pm10,68,40.8166666666666667
2013,26,5,pm10,65,40.9666666666666667
2015,26,4,pm10,94,67.4166666666666667
2013,26,6,pm10,53,37.4416666666666667
2014,26,3,pm10,57,32.1750000000000000
2015,26,3,pm10,106,95.3333333333333333
2015,26,6,pm10,104,72.4083333333333333
2014,26,2,pm10,65,43.4166666666666667
2013,26,4,pm10,68,42.8666666666666667
2013,26,1,pm10,47,26.0250000000000000
2015,26,0,pm10,103,65.8250000000000000
2015,26,2,pm10,90,67.6666666666666667
2015,26,1,pm10,86,52.3916666666666667
2014,26,6,pm10,41,26.7750000000000000
2013,26,0,pm10,56,34.5583333333333333
2014,26,1,pm10,63,41.2666666666666667
2015,26,5,pm10,88,58.1916666666666667
2013,26,2,pm10,64,35.4250000000000000
2015,27,4,dioxido_de_azufre,5,2.9250000000000000
2013,27,5,dioxido_de_azufre,15,5.2666666666666667
2014,27,4,dioxido_de_azufre,5,2.5166666666666667
2013,27,4,dioxido_de_azufre,15,8.1083333333333333
2014,27,5,dioxido_de_azufre,5,2.4000000000000000
2014,27,3,dioxido_de_azufre,4,2.3250000000000000
2015,27,6,dioxido_de_azufre,6,4.1166666666666667
2015,27,2,dioxido_de_azufre,4,2.2083333333333333
2015,27,0,dioxido_de_azufre,6,2.5000000000000000
2014,27,2,dioxido_de_azufre,4,1.9833333333333333
2013,27,2,dioxido_de_azufre,5,2.9083333333333333
2014,27,0,dioxido_de_azufre,16,4.3333333333333333
2015,27,5,dioxido_de_azufre,5,3.7500000000000000
2015,27,3,dioxido_de_azufre,3,1.8500000000000000
2013,27,1,dioxido_de_azufre,4,2.5916666666666667
2014,27,1,dioxido_de_azufre,3,2.0333333333333333
2013,27,6,dioxido_de_azufre,4,2.4500000000000000
2015,27,1,dioxido_de_azufre,5,2.7000000000000000
2013,27,3,dioxido_de_azufre,5,2.7916666666666667
2013,27,0,dioxido_de_azufre,4,1.8416666666666667
2014,27,6,dioxido_de_azufre,3,1.8833333333333333
2015,27,6,dioxido_de_nitrogeno,30,18.9916666666666667
2013,27,2,dioxido_de_nitrogeno,38,16.3916666666666667
2013,27,3,dioxido_de_nitrogeno,24,13.0666666666666667
2014,27,4,dioxido_de_nitrogeno,22,12.3583333333333333
2015,27,5,dioxido_de_nitrogeno,40,21.6500000000000000
2015,27,4,dioxido_de_nitrogeno,37,21.9000000000000000
2014,27,5,dioxido_de_nitrogeno,16,10.9416666666666667
2014,27,6,dioxido_de_nitrogeno,15,9.4083333333333333
2013,27,6,dioxido_de_nitrogeno,16,7.4750000000000000
2014,27,2,dioxido_de_nitrogeno,21,11.0166666666666667
2014,27,0,dioxido_de_nitrogeno,18,11.1750000000000000
2015,27,2,dioxido_de_nitrogeno,37,19.5833333333333333
2014,27,3,dioxido_de_nitrogeno,29,13.3250000000000000
2013,27,0,dioxido_de_nitrogeno,15,7.9583333333333333
2014,27,1,dioxido_de_nitrogeno,17,10.0083333333333333
2013,27,4,dioxido_de_nitrogeno,27,16.2416666666666667
2015,27,1,dioxido_de_nitrogeno,41,23.5583333333333333
2015,27,3,dioxido_de_nitrogeno,33,18.8916666666666667
2015,27,0,dioxido_de_nitrogeno,25,12.4916666666666667
2013,27,5,dioxido_de_nitrogeno,23,16.1666666666666667
2013,27,1,dioxido_de_nitrogeno,35,14.9083333333333333
2015,27,5,monoxido_de_carbono,19,11.8416666666666667
2015,27,0,monoxido_de_carbono,13,7.6666666666666667
2015,27,1,monoxido_de_carbono,17,11.8166666666666667
2013,27,1,monoxido_de_carbono,13,6.8166666666666667
2014,27,4,monoxido_de_carbono,12,7.2166666666666667
2014,27,5,monoxido_de_carbono,12,6.5500000000000000
2013,27,2,monoxido_de_carbono,15,7.7333333333333333
2014,27,3,monoxido_de_carbono,16,7.8166666666666667
2013,27,3,monoxido_de_carbono,10,6.8000000000000000
2015,27,6,monoxido_de_carbono,15,9.8666666666666667
2013,27,5,monoxido_de_carbono,15,8.9166666666666667
2015,27,3,monoxido_de_carbono,17,10.2666666666666667
2013,27,0,monoxido_de_carbono,10,5.0500000000000000
2014,27,6,monoxido_de_carbono,10,5.1000000000000000
2014,27,0,monoxido_de_carbono,9,5.8083333333333333
2014,27,2,monoxido_de_carbono,15,7.5916666666666667
2014,27,1,monoxido_de_carbono,15,7.1750000000000000
2015,27,4,monoxido_de_carbono,16,11.4000000000000000
2013,27,6,monoxido_de_carbono,14,6.1250000000000000
2013,27,4,monoxido_de_carbono,13,7.5500000000000000
2015,27,2,monoxido_de_carbono,17,9.6583333333333333
2015,27,6,ozono,94,21.1333333333333333
2015,27,0,ozono,128,28.5000000000000000
2015,27,2,ozono,102,24.7333333333333333
2015,27,4,ozono,78,15.1916666666666667
2014,27,4,ozono,59,20.7000000000000000
2014,27,3,ozono,95,24.8666666666666667
2013,27,4,ozono,101,34.0500000000000000
2013,27,0,ozono,55,17.9416666666666667
2014,27,1,ozono,24,12.7666666666666667
2013,27,3,ozono,91,35.3500000000000000
2015,27,3,ozono,101,22.7500000000000000
2014,27,0,ozono,82,23.2500000000000000
2015,27,5,ozono,110,21.0333333333333333
2013,27,2,ozono,95,32.1083333333333333
2013,27,6,ozono,34,16.2500000000000000
2013,27,1,ozono,104,36.3583333333333333
2015,27,1,ozono,103,27.7333333333333333
2014,27,2,ozono,35,14.1750000000000000
2014,27,5,ozono,45,16.3166666666666667
2013,27,5,ozono,54,16.6416666666666667
2014,27,6,ozono,52,21.5000000000000000
2015,27,1,pm10,80,57.4333333333333333
2015,27,4,pm10,78,49.3583333333333333
2013,27,6,pm10,46,24.7416666666666667
2013,27,1,pm10,53,31.6333333333333333
2014,27,4,pm10,42,30.2916666666666667
2015,27,0,pm10,81,44.3750000000000000
2014,27,3,pm10,38,25.7250000000000000
2013,27,0,pm10,32,14.4750000000000000
2013,27,4,pm10,89,45.3416666666666667
2014,27,0,pm10,30,22.0250000000000000
2014,27,2,pm10,28,17.3000000000000000
2015,27,5,pm10,101,67.1166666666666667
2013,27,3,pm10,63,37.3500000000000000
2013,27,5,pm10,85,42.4583333333333333
2014,27,5,pm10,43,26.4916666666666667
2013,27,2,pm10,64,41.0750000000000000
2014,27,1,pm10,32,17.4916666666666667
2015,27,6,pm10,102,69.0666666666666667
2014,27,6,pm10,29,21.3750000000000000
2015,27,3,pm10,57,41.4250000000000000
2015,27,2,pm10,80,62.3333333333333333
2013,28,4,dioxido_de_azufre,9,4.3583333333333333
2015,28,5,dioxido_de_azufre,4,2.7000000000000000
2013,28,5,dioxido_de_azufre,6,3.6083333333333333
2015,28,6,dioxido_de_azufre,8,3.7333333333333333
2014,28,0,dioxido_de_azufre,6,2.2000000000000000
2015,28,1,dioxido_de_azufre,5,2.6000000000000000
2014,28,6,dioxido_de_azufre,6,2.4166666666666667
2014,28,1,dioxido_de_azufre,16,3.7750000000000000
2014,28,4,dioxido_de_azufre,13,3.6500000000000000
2013,28,3,dioxido_de_azufre,10,6.8083333333333333
2014,28,3,dioxido_de_azufre,14,5.3500000000000000
2013,28,6,dioxido_de_azufre,5,3.1000000000000000
2015,28,2,dioxido_de_azufre,5,3.2500000000000000
2013,28,1,dioxido_de_azufre,5,2.3916666666666667
2014,28,2,dioxido_de_azufre,6,2.7500000000000000
2015,28,4,dioxido_de_azufre,5,2.9000000000000000
2015,28,0,dioxido_de_azufre,8,2.8250000000000000
2014,28,5,dioxido_de_azufre,3,2.0166666666666667
2013,28,2,dioxido_de_azufre,7,5.3500000000000000
2015,28,3,dioxido_de_azufre,5,3.0916666666666667
2013,28,0,dioxido_de_azufre,5,3.4500000000000000
2015,28,2,dioxido_de_nitrogeno,38,21.9916666666666667
2013,28,2,dioxido_de_nitrogeno,26,12.6666666666666667
2013,28,5,dioxido_de_nitrogeno,29,16.3416666666666667
2015,28,1,dioxido_de_nitrogeno,45,21.2500000000000000
2014,28,1,dioxido_de_nitrogeno,32,18.2916666666666667
2013,28,4,dioxido_de_nitrogeno,27,16.7666666666666667
2014,28,0,dioxido_de_nitrogeno,22,10.3666666666666667
2015,28,6,dioxido_de_nitrogeno,24,9.7166666666666667
2013,28,3,dioxido_de_nitrogeno,30,14.8916666666666667
2014,28,3,dioxido_de_nitrogeno,31,17.8000000000000000
2014,28,5,dioxido_de_nitrogeno,29,17.0666666666666667
2013,28,6,dioxido_de_nitrogeno,29,17.1083333333333333
2014,28,4,dioxido_de_nitrogeno,35,20.1083333333333333
2013,28,0,dioxido_de_nitrogeno,26,13.4583333333333333
2015,28,3,dioxido_de_nitrogeno,30,17.0000000000000000
2015,28,0,dioxido_de_nitrogeno,18,7.9416666666666667
2015,28,5,dioxido_de_nitrogeno,25,14.8083333333333333
2014,28,6,dioxido_de_nitrogeno,19,10.0333333333333333
2014,28,2,dioxido_de_nitrogeno,28,15.8166666666666667
2015,28,4,dioxido_de_nitrogeno,27,17.1666666666666667
2013,28,1,dioxido_de_nitrogeno,32,13.4333333333333333
2013,28,6,monoxido_de_carbono,13,7.4083333333333333
2015,28,2,monoxido_de_carbono,22,12.4166666666666667
2014,28,5,monoxido_de_carbono,21,10.8833333333333333
2014,28,6,monoxido_de_carbono,10,5.5000000000000000
2013,28,5,monoxido_de_carbono,19,8.2083333333333333
2014,28,2,monoxido_de_carbono,17,9.5916666666666667
2014,28,0,monoxido_de_carbono,9,5.0500000000000000
2014,28,4,monoxido_de_carbono,16,10.3416666666666667
2013,28,3,monoxido_de_carbono,14,6.5416666666666667
2015,28,5,monoxido_de_carbono,15,7.2583333333333333
2014,28,3,monoxido_de_carbono,21,10.1083333333333333
2015,28,6,monoxido_de_carbono,8,5.2083333333333333
2015,28,0,monoxido_de_carbono,7,4.8500000000000000
2013,28,0,monoxido_de_carbono,13,6.6750000000000000
2014,28,1,monoxido_de_carbono,15,9.3500000000000000
2015,28,4,monoxido_de_carbono,15,7.9666666666666667
2013,28,1,monoxido_de_carbono,18,7.7166666666666667
2013,28,4,monoxido_de_carbono,14,8.4916666666666667
2013,28,2,monoxido_de_carbono,13,6.4083333333333333
2015,28,1,monoxido_de_carbono,19,10.5333333333333333
2015,28,3,monoxido_de_carbono,18,9.4000000000000000
2014,28,4,ozono,76,23.5416666666666667
2014,28,5,ozono,108,32.1500000000000000
2013,28,6,ozono,95,29.6833333333333333
2013,28,4,ozono,110,36.1500000000000000
2013,28,1,ozono,49,19.7500000000000000
2015,28,0,ozono,50,19.0500000000000000
2013,28,3,ozono,90,27.5833333333333333
2014,28,1,ozono,65,21.1166666666666667
2014,28,0,ozono,100,38.7416666666666667
2014,28,6,ozono,85,34.6666666666666667
2013,28,0,ozono,112,34.5166666666666667
2015,28,5,ozono,71,24.6333333333333333
2014,28,2,ozono,88,28.0083333333333333
2015,28,6,ozono,76,19.8750000000000000
2015,28,4,ozono,107,32.8750000000000000
2013,28,2,ozono,105,32.9416666666666667
2013,28,5,ozono,78,34.6750000000000000
2015,28,3,ozono,114,31.7666666666666667
2015,28,1,ozono,127,29.6416666666666667
2014,28,3,ozono,92,26.2166666666666667
2015,28,2,ozono,117,28.5000000000000000
2014,28,6,pm10,63,39.8666666666666667
2015,28,1,pm10,70,42.3666666666666667
2014,28,0,pm10,44,26.8500000000000000
2014,28,1,pm10,33,23.6166666666666667
2013,28,1,pm10,51,25.2333333333333333
2014,28,3,pm10,55,37.9000000000000000
2014,28,2,pm10,40,30.8333333333333333
2015,28,4,pm10,77,58.0750000000000000
2013,28,5,pm10,50,27.1250000000000000
2015,28,5,pm10,68,51.2250000000000000
2015,28,3,pm10,87,69.6833333333333333
2015,28,2,pm10,93,70.1000000000000000
2013,28,6,pm10,35,28.3083333333333333
2013,28,0,pm10,35,26.0916666666666667
2015,28,0,pm10,81,50.6583333333333333
2015,28,6,pm10,84,65.3416666666666667
2013,28,2,pm10,52,38.3583333333333333
2014,28,5,pm10,63,41.9083333333333333
2013,28,4,pm10,60,33.8500000000000000
2013,28,3,pm10,54,39.2916666666666667
2014,28,4,pm10,55,39.1166666666666667
2015,29,1,dioxido_de_azufre,6,3.0500000000000000
2015,29,5,dioxido_de_azufre,7,3.0833333333333333
2014,29,2,dioxido_de_azufre,9,3.1333333333333333
2014,29,0,dioxido_de_azufre,6,3.7333333333333333
2013,29,5,dioxido_de_azufre,4,2.6166666666666667
2014,29,5,dioxido_de_azufre,3,2.0666666666666667
2013,29,6,dioxido_de_azufre,4,2.5333333333333333
2014,29,1,dioxido_de_azufre,9,3.7500000000000000
2013,29,2,dioxido_de_azufre,6,2.8250000000000000
2013,29,0,dioxido_de_azufre,4,2.2833333333333333
2013,29,4,dioxido_de_azufre,4,2.2666666666666667
2015,29,3,dioxido_de_azufre,8,3.3166666666666667
2015,29,4,dioxido_de_azufre,8,3.5750000000000000
2014,29,4,dioxido_de_azufre,5,3.3333333333333333
2014,29,3,dioxido_de_azufre,5,3.8083333333333333
2013,29,1,dioxido_de_azufre,5,2.8083333333333333
2015,29,2,dioxido_de_azufre,7,3.3916666666666667
2013,29,3,dioxido_de_azufre,6,3.6416666666666667
2015,29,6,dioxido_de_azufre,12,4.4083333333333333
2015,29,0,dioxido_de_azufre,13,3.0250000000000000
2014,29,6,dioxido_de_azufre,5,2.8000000000000000
2013,29,0,dioxido_de_nitrogeno,22,13.0166666666666667
2015,29,1,dioxido_de_nitrogeno,25,13.7916666666666667
2013,29,4,dioxido_de_nitrogeno,28,18.2333333333333333
2014,29,6,dioxido_de_nitrogeno,33,12.9416666666666667
2014,29,2,dioxido_de_nitrogeno,31,16.2750000000000000
2014,29,3,dioxido_de_nitrogeno,31,18.8833333333333333
2013,29,1,dioxido_de_nitrogeno,26,14.5916666666666667
2013,29,3,dioxido_de_nitrogeno,30,16.5083333333333333
2014,29,4,dioxido_de_nitrogeno,38,18.6500000000000000
2015,29,5,dioxido_de_nitrogeno,32,17.4166666666666667
