dia_semana,cuarto,parte_dia,contaminante,max,min,avg,stddev
3,4,7,ozono,64,1,11.2263191354100445,10.3045059929207034
3,4,8,ozono,89,1,12.0514285714285714,11.9847116261066811
3,4,9,ozono,85,1,14.8590476190476190,12.5277508619505714
3,4,10,ozono,157,2,23.9746031746031746,16.1643595928316495
3,4,11,ozono,161,3,41.3725239616613419,26.9586428844313569
3,4,12,ozono,235,5,60.7904761904761905,36.4595549458658107
3,4,13,ozono,275,4,74.7515883100381194,39.4061598754296825
3,4,14,ozono,295,4,83.4044444444444444,42.0760593518147673
3,4,15,ozono,299,4,85.4984126984126984,43.6922335716559998
3,4,16,ozono,338,6,80.8100381194409149,43.0401001787093081
3,4,17,ozono,262,4,68.9343848580441640,39.4278779624518063
3,4,18,ozono,255,4,49.9707750952986023,30.5124556982294834
3,4,19,ozono,186,1,32.1765079365079365,20.0383198778831685
3,4,20,ozono,134,1,24.1098412698412698,15.0193859789422036
3,4,21,ozono,91,1,19.1853968253968254,12.8371152288825670
3,4,22,ozono,72,1,15.1341772151898734,11.0158694580996454
3,4,23,ozono,59,1,13.2253164556962025,9.9158980537027818
4,1,0,ozono,61,1,16.5454545454545455,11.0012410595635257
4,1,1,ozono,58,1,16.3277087033747780,10.8491095584826564
4,1,2,ozono,61,1,16.3463587921847247,10.7425186399568517
4,1,3,ozono,63,1,16.1851195748449956,10.6111271555569628
4,1,4,ozono,52,1,15.6581272084805654,10.2982360189208493
4,1,5,ozono,57,1,14.2879858657243816,10.0699637684874825
4,1,6,ozono,54,1,11.6090026478375993,9.3047058733508043
4,1,7,ozono,75,1,12.7511581733951026,11.2323573352503653
4,1,8,ozono,75,1,13.4649933949801849,12.4050563388196185
4,1,9,ozono,94,1,16.6250825082508251,13.4421075551749692
4,1,10,ozono,112,3,26.3240924092409241,15.1729760168128697
4,1,11,ozono,158,3,47.5135313531353135,25.6560739369741700
4,1,12,ozono,226,4,69.1141914191419142,35.2369526232717114
4,1,13,ozono,289,3,83.1260726072607261,39.6810676961771688
4,1,14,ozono,312,5,90.7313531353135314,40.6646372386098657
4,1,15,ozono,260,6,92.5214521452145215,41.3176474078794781
4,1,16,ozono,236,5,87.3115511551155116,40.6746681774293008
4,1,17,ozono,242,7,77.1663366336633663,37.1896322533433326
4,1,18,ozono,208,4,61.6316831683168317,29.9663007469119058
4,1,19,ozono,175,1,43.3887788778877888,20.3057216338307853
4,1,20,ozono,149,1,32.3617161716171617,16.9077022683748033
4,1,21,ozono,85,1,26.1440846001321877,14.2621569223415211
4,1,22,ozono,65,1,20.7835689045936396,12.8963073413668813
4,1,23,ozono,64,1,17.5636042402826855,11.8673191175121651
4,2,0,ozono,75,1,25.3800000000000000,13.7189772457606958
4,2,1,ozono,68,1,24.8049001814882033,13.3755593918696123
4,2,2,ozono,67,1,24.5818181818181818,12.9344830594124561
4,2,3,ozono,68,1,23.7663636363636364,12.7111450261149810
4,2,4,ozono,64,1,21.7168784029038113,12.3024135356701211
4,2,5,ozono,66,1,18.0644868301544051,12.0993020623302159
4,2,6,ozono,65,1,13.3500000000000000,11.0339970129546723
4,2,7,ozono,87,1,15.4867424242424242,13.7258079050905892
4,2,8,ozono,85,1,16.8407803650094399,15.1477758015233457
4,2,9,ozono,103,1,23.9855254877281309,17.8547643925998214
4,2,10,ozono,159,1,40.0604534005037783,25.9824985504129828
4,2,11,ozono,245,1,61.9206549118387909,34.0965677306938680
4,2,12,ozono,318,1,82.7134760705289673,37.5487302085206186
4,2,13,ozono,280,1,96.6534341524889729,37.4644462713124668
4,2,14,ozono,265,1,100.7407174323473883,37.3168168644586572
4,2,15,ozono,228,3,94.6645649432534678,36.0322283759261333
4,2,16,ozono,215,3,83.9301007556675063,33.3700608109719234
4,2,17,ozono,209,2,72.5974842767295597,29.7394431818411453
4,2,18,ozono,195,1,61.5050314465408805,25.4644887763266316
4,2,19,ozono,163,1,50.4559748427672956,21.5539836013402199
4,2,20,ozono,117,1,41.2265575833857772,18.4360566808164067
4,2,21,ozono,100,1,34.3920704845814978,16.1367101093661273
4,2,22,ozono,77,1,29.0762250453720508,15.0039533723430646
4,2,23,ozono,71,1,26.0508628519527702,14.0823277931239584
4,3,0,ozono,51,1,16.4567062818336163,9.4278232102961825
4,3,1,ozono,50,1,16.7608510638297872,9.2952607930244460
4,3,2,ozono,51,1,16.9216354344122658,8.8433747777348267
4,3,3,ozono,46,1,16.5923404255319149,8.4918906633939475
4,3,4,ozono,48,1,15.4889455782312925,8.1577977990265061
4,3,5,ozono,39,1,13.3694915254237288,7.8481615754539571
4,3,6,ozono,39,1,10.1246819338422392,7.1478843769314454
4,3,7,ozono,66,1,11.6787301587301587,11.7571637968763684
4,3,8,ozono,86,1,12.1167512690355330,12.7607164491727840
4,3,9,ozono,95,1,15.9746835443037975,14.3995502388634687
4,3,10,ozono,123,1,25.0316455696202532,18.7424194973330011
4,3,11,ozono,184,2,40.7177215189873418,27.6237282674325153
4,3,12,ozono,231,2,59.4656050955414013,34.5864822774127557
4,3,13,ozono,253,11,76.8213836477987421,38.3317412467548285
4,3,14,ozono,249,11,84.5452818239392020,38.4679307151317294
4,3,15,ozono,231,9,81.5997466751108296,37.4986019164702322
4,3,16,ozono,242,6,70.9430018999366688,34.7258762740135220
4,3,17,ozono,236,4,58.0626582278481013,28.8214436743766316
4,3,18,ozono,178,3,46.0025316455696203,23.1707595354558075
4,3,19,ozono,134,1,34.5879365079365079,17.5591860064954524
4,3,20,ozono,85,1,26.4847715736040609,14.0062034899453216
4,3,21,ozono,73,1,21.5649968294229550,12.2913445007103363
4,3,22,ozono,53,1,17.7807986406117247,10.0428269173018463
4,3,23,ozono,51,1,16.4911092294665538,9.4526095691545608
4,4,0,ozono,55,1,12.8454391891891892,9.6587906155593271
4,4,1,ozono,55,1,13.1167945439045183,9.7464003658638413
4,4,2,ozono,65,1,13.3601368691189050,9.8736617949737765
4,4,3,ozono,54,1,13.3333333333333333,9.6533589805052460
4,4,4,ozono,53,1,12.8132427843803056,9.5673134333432284
4,4,5,ozono,54,1,11.4028716216216216,9.0611163466528476
4,4,6,ozono,50,1,9.2849872773536896,7.9346997633906784
4,4,7,ozono,73,1,11.0820189274447950,10.2091554257547320
4,4,8,ozono,93,1,11.9339682539682540,11.8502712212328972
4,4,9,ozono,98,1,14.8876971608832808,12.5126201468171166
4,4,10,ozono,119,2,23.8820189274447950,15.5225670180691958
4,4,11,ozono,158,4,42.5216300940438871,26.0237562032669240
4,4,12,ozono,226,5,63.5059936908517350,36.3422128524473098
4,4,13,ozono,265,8,78.2196969696969697,41.2533391933517830
4,4,14,ozono,316,16,85.9533123028391167,43.5348500906823864
4,4,15,ozono,333,14,86.8363866077068857,44.3230770664595763
4,4,16,ozono,333,8,80.0946372239747634,43.1191077398765662
4,4,17,ozono,261,9,67.8010107391029690,39.4820152881718354
4,4,18,ozono,192,4,50.3967150979153506,30.1930876680748541
4,4,19,ozono,137,1,32.6056782334384858,19.4613471628732749
4,4,20,ozono,113,1,24.3914141414141414,14.6992018131376819
4,4,21,ozono,92,1,19.2828282828282828,12.1259783599993193
4,4,22,ozono,75,1,14.9358649789029536,10.2626456987713779
4,4,23,ozono,54,1,12.8386824324324324,8.9946066466226281
5,1,0,ozono,60,1,16.1890941072999120,11.4476896912287149
5,1,1,ozono,61,1,16.3087843833185448,11.2417541532810156
5,1,2,ozono,55,1,16.4897777777777778,11.1453967503546208
5,1,3,ozono,60,1,16.3807829181494662,11.0648949872283041
5,1,4,ozono,63,1,15.9292035398230088,11.1298136263822227
5,1,5,ozono,64,1,14.6259946949602122,10.8611019729688787
5,1,6,ozono,53,1,12.0292553191489362,10.1705088291711601
5,1,7,ozono,65,1,12.9868334430546412,11.5190664155653801
5,1,8,ozono,76,1,13.5752794214332676,12.9248747959487501
5,1,9,ozono,85,1,16.4098360655737705,13.3298761707072399
5,1,10,ozono,94,1,26.2607843137254902,15.1241417781328816
5,1,11,ozono,167,2,46.4568627450980392,25.8394911350785212
5,1,12,ozono,212,4,66.8777777777777778,34.0877579436501208
5,1,13,ozono,255,5,80.6392156862745098,37.5076259702566623
5,1,14,ozono,284,7,89.7150326797385621,40.8378867989073375
5,1,15,ozono,269,4,91.8843404808317089,41.8030975871884095
5,1,16,ozono,280,3,86.9324590163934426,41.7701343412524657
5,1,17,ozono,267,2,76.9291803278688525,39.5962592638152726
5,1,18,ozono,199,1,61.3947540983606557,31.0240821499985743
5,1,19,ozono,138,1,43.1344262295081967,20.1646347638487256
5,1,20,ozono,104,1,32.4754098360655738,16.4013860536502925
5,1,21,ozono,83,1,26.0419672131147541,14.2501396157078329
5,1,22,ozono,65,1,20.4969271290605795,12.5911348860871641
5,1,23,ozono,59,1,17.6019332161687170,11.5727470684991246
5,2,0,ozono,66,1,24.7266121707538601,13.4545264523740692
5,2,1,ozono,66,1,23.9546279491833031,13.0477962754361453
5,2,2,ozono,65,1,23.3145965548504080,12.7257771396146473
5,2,3,ozono,66,1,22.6563916591115141,12.3952149759568289
5,2,4,ozono,65,1,21.0290381125226860,12.0536595752358959
5,2,5,ozono,63,1,17.6261343012704174,11.7821570839735911
5,2,6,ozono,61,1,13.1528662420382166,10.7240735976414230
5,2,7,ozono,79,1,15.2387871130764371,13.4804662366161076
5,2,8,ozono,88,1,16.5194968553459119,14.7823925248466916
5,2,9,ozono,109,1,23.7301886792452830,17.6085905529315599
5,2,10,ozono,178,1,39.6792452830188679,26.3169720462008283
5,2,11,ozono,254,3,61.8025157232704403,34.2364339689562719
5,2,12,ozono,243,10,81.8534591194968553,36.9653015056372844
5,2,13,ozono,258,12,94.7962264150943396,37.4932759011053461
5,2,14,ozono,243,12,98.7890428211586902,37.4895770379026402
5,2,15,ozono,283,4,94.7166246851385390,37.0586013994915517
5,2,16,ozono,292,5,86.1510383889238515,35.9132714639867705
5,2,17,ozono,264,5,74.0635619886721208,30.8910144451480039
5,2,18,ozono,218,2,63.1341772151898734,26.6389976650652879
5,2,19,ozono,200,1,52.0056639395846444,22.3451704617028829
5,2,20,ozono,117,1,41.6974842767295597,18.5149997860681540
5,2,21,ozono,95,1,34.1924528301886792,16.3948507901625721
5,2,22,ozono,86,1,28.0462794918330309,14.8844974716201667
5,2,23,ozono,73,1,24.9246139872842870,13.7688298493023924
5,3,0,ozono,52,1,16.1607142857142857,9.1026591859367749
5,3,1,ozono,46,1,16.5273037542662116,8.8796934056607012
5,3,2,ozono,53,1,16.7233676975945017,8.6885997988659942
5,3,3,ozono,55,1,16.3970840480274443,8.4604178148312248
5,3,4,ozono,55,1,15.4072164948453608,8.3219286501795168
5,3,5,ozono,42,1,13.4054514480408859,8.0982355813931033
5,3,6,ozono,42,1,10.1210571184995737,7.1964635020372672
5,3,7,ozono,71,1,11.2677770659833440,10.7273933193106909
5,3,8,ozono,90,1,11.9172501591343094,12.0293495257714050
5,3,9,ozono,99,1,15.5923809523809524,13.2707201413307861
5,3,10,ozono,104,1,24.8603174603174603,17.0480908439605798
5,3,11,ozono,167,4,40.6361904761904762,25.4528806649488653
5,3,12,ozono,237,5,59.4533333333333333,34.5909507743931926
5,3,13,ozono,271,8,75.2857142857142857,39.6007988683444717
5,3,14,ozono,266,9,82.6810673443456163,41.1964568666309463
5,3,15,ozono,236,5,79.5422222222222222,39.6095535931218590
5,3,16,ozono,222,4,69.6965648854961832,35.2864089495740059
5,3,17,ozono,210,3,57.1949206349206349,29.1888557627770483
5,3,18,ozono,196,4,44.1359593392630241,22.7174370983218441
5,3,19,ozono,182,1,33.9885350318471338,18.7390213217224248
5,3,20,ozono,156,1,26.7371101209420751,15.5469378982713641
5,3,21,ozono,79,1,21.5949044585987261,12.3629609659994168
5,3,22,ozono,72,1,17.1635434412265758,10.2513426088967742
5,3,23,ozono,61,1,15.4825531914893617,9.2709265262181982
5,4,0,ozono,49,1,12.3451776649746193,8.8242395509033894
5,4,1,ozono,47,1,12.5038363171355499,8.7820224730532524
5,4,2,ozono,47,1,12.7621483375959079,8.8294727996611839
5,4,3,ozono,47,1,12.6422487223168654,8.6773040068969605
5,4,4,ozono,45,1,12.0101437024513948,8.5650629366992852
5,4,5,ozono,50,1,11.0025316455696203,8.2619177026824741
5,4,6,ozono,47,1,8.9291139240506329,7.2558251045152958
5,4,7,ozono,77,1,10.9949335022165928,10.6019690959889748
5,4,8,ozono,81,1,11.7559748427672956,11.5791341989525655
5,4,9,ozono,119,1,14.9075949367088608,13.6025299601864660
5,4,10,ozono,160,2,23.8872611464968153,16.7062317867239677
5,4,11,ozono,200,6,42.6164556962025316,28.6980697908856775
5,4,12,ozono,216,10,61.5348101265822785,36.9489239358142909
5,4,13,ozono,273,8,74.8341772151898734,40.1150700341460914
5,4,14,ozono,300,11,83.0437262357414449,42.6076314974177184
5,4,15,ozono,272,12,85.3455696202531646,43.7675745501840239
5,4,16,ozono,247,6,79.4924050632911392,41.8110659607069652
5,4,17,ozono,225,4,67.8539540816326531,38.0212847678174224
5,4,18,ozono,215,2,51.0348101265822785,30.5742287119704731
5,4,19,ozono,175,1,33.0120253164556962,21.0016250090381810
5,4,20,ozono,129,1,24.9075949367088608,16.3013209437046550
5,4,21,ozono,96,1,19.6523115896136795,13.1287404969376341
5,4,22,ozono,87,1,14.9442567567567568,10.7159719530877175
5,4,23,ozono,61,1,12.6415891800507185,9.1759467167801868
6,1,0,ozono,59,1,15.6830122591943958,11.1934331270169050
6,1,1,ozono,56,1,14.9471830985915493,11.0575120870778469
6,1,2,ozono,58,1,14.5612334801762115,10.9263000942932907
6,1,3,ozono,60,1,14.4647266313932981,10.7924366747266058
6,1,4,ozono,58,1,13.9745614035087719,10.5640012855585817
6,1,5,ozono,57,1,13.0491659350307287,10.3448129649172369
6,1,6,ozono,54,1,11.2631578947368421,9.5182027279751265
6,1,7,ozono,69,1,13.2178477690288714,11.7862243766296496
6,1,8,ozono,70,1,13.3066841415465269,11.8390980998361977
6,1,9,ozono,85,1,16.5803921568627451,12.4374329966139792
6,1,10,ozono,106,1,27.5588235294117647,15.8488033908684155
6,1,11,ozono,164,1,47.5490196078431373,26.0209557790059567
6,1,12,ozono,209,2,67.3026143790849673,32.7046646213315586
6,1,13,ozono,237,2,80.8952193844138834,36.3340518763678658
6,1,14,ozono,245,3,89.0693717277486911,39.4213104319662403
6,1,15,ozono,238,3,91.1641595814257685,40.9633327605811177
6,1,16,ozono,264,5,87.2915032679738562,41.8069153966031509
6,1,17,ozono,231,3,77.2032679738562092,38.6239249167055589
6,1,18,ozono,213,1,61.8372549019607843,31.3988297831808425
6,1,19,ozono,170,1,44.7143790849673203,20.6861404150582117
6,1,20,ozono,147,1,33.9954248366013072,16.9567018333743842
6,1,21,ozono,91,1,27.7542483660130719,14.9946490866988284
6,1,22,ozono,79,1,21.7834061135371179,12.8479640000931612
6,1,23,ozono,64,1,18.7917760279965004,11.8660224685759311
6,2,0,ozono,69,1,23.0117967332123412,12.9355576887104023
6,2,1,ozono,58,1,22.4029038112522686,12.5123412540704888
6,2,2,ozono,64,1,21.7769718948322756,12.2443043941379361
6,2,3,ozono,66,1,21.6052631578947368,12.5023263765682634
6,2,4,ozono,69,1,19.9283771532184950,12.0946562345915386
6,2,5,ozono,65,1,17.3130671506352087,11.5765034915925518
6,2,6,ozono,57,1,14.1389645776566757,10.9696166511132230
6,2,7,ozono,73,1,16.4370277078085642,13.7937070199685247
6,2,8,ozono,83,1,17.4364779874213836,14.3641196112702383
6,2,9,ozono,97,1,24.7000000000000000,16.9613617101800523
6,2,10,ozono,152,2,40.2260705289672544,24.5132558134057834
6,2,11,ozono,180,5,60.7318611987381703,30.4127440497776804
6,2,12,ozono,232,11,79.9728706624605678,32.3110067542593223
6,2,13,ozono,227,15,93.4643533123028391,33.8346603333784276
6,2,14,ozono,228,15,98.9564668769716088,35.6760112034396145
6,2,15,ozono,248,14,95.0126262626262626,36.1890849851495963
6,2,16,ozono,223,12,84.7683080808080808,34.0791873457813995
6,2,17,ozono,213,4,73.4482323232323232,30.3956616066244752
6,2,18,ozono,200,5,62.3371212121212121,26.3188810165115737
6,2,19,ozono,148,2,51.1326595072646873,21.4058686953827251
6,2,20,ozono,114,1,42.1974763406940063,17.8249978732867881
6,2,21,ozono,113,1,35.8169191919191919,16.0894708347037055
6,2,22,ozono,83,1,29.2393472348141432,14.8427575674161672
6,2,23,ozono,78,1,25.8649138712601995,13.6519768539470422
6,3,0,ozono,52,1,15.0909863945578231,8.7521554527299676
6,3,1,ozono,51,1,15.3602378929481733,8.7008707796582753
6,3,2,ozono,44,1,15.3767123287671233,8.4740769366024242
6,3,3,ozono,41,1,15.0924657534246575,8.4934580248005559
6,3,4,ozono,45,1,14.3496143958868895,8.3075198594296667
6,3,5,ozono,43,1,12.6729291204099061,8.1112843130907637
6,3,6,ozono,38,1,10.2683760683760684,7.4328318160893593
6,3,7,ozono,67,1,12.0069576217583808,10.9350476915538589
6,3,8,ozono,70,1,12.1867852604828463,11.4339665607247792
6,3,9,ozono,73,1,16.2562300319488818,12.4714059590997132
6,3,10,ozono,108,2,25.3460317460317460,16.5015961782025979
6,3,11,ozono,156,4,40.6838095238095238,23.3430923415332360
6,3,12,ozono,209,2,60.0971428571428571,31.4074560497412408
6,3,13,ozono,225,5,77.1206349206349206,35.5771534788851829
6,3,14,ozono,227,7,86.0965079365079365,37.8448089191986130
6,3,15,ozono,238,7,83.1277001270648030,38.7545566278898736
6,3,16,ozono,238,2,73.1530158730158730,37.1841815363428719
6,3,17,ozono,213,2,60.4790343074968234,30.7737143155183469
6,3,18,ozono,200,2,48.3536507936507937,24.7649947711524348
6,3,19,ozono,138,1,37.1238095238095238,19.4194137974902771
6,3,20,ozono,118,1,28.4755244755244755,14.8611107604989992
6,3,21,ozono,70,1,23.2439644218551461,12.5672334942874867
6,3,22,ozono,58,1,18.1240441801189465,10.3173245074119742
6,3,23,ozono,59,1,16.4667802385008518,9.5750370077258341
6,4,0,ozono,62,1,11.7871077184054283,8.8508468913330453
6,4,1,ozono,55,1,11.2164242942686056,8.7528001710034985
6,4,2,ozono,47,1,11.1952054794520548,8.5485404252698070
6,4,3,ozono,49,1,11.1439588688946015,8.4419018870160351
6,4,4,ozono,46,1,10.8827527612574342,8.5395149877136261
6,4,5,ozono,46,1,10.2871707731520816,8.2421337616209061
6,4,6,ozono,44,1,9.0509770603228547,7.5359084479827703
6,4,7,ozono,92,1,11.0845518118245391,9.8740076516569108
6,4,8,ozono,79,1,11.8514285714285714,10.6796733113268625
6,4,9,ozono,83,1,15.3155555555555556,11.7782931115098749
6,4,10,ozono,112,3,25.3365079365079365,16.8254294668251258
6,4,11,ozono,185,6,43.6126984126984127,28.2380710556723542
6,4,12,ozono,232,10,62.1638095238095238,35.7983173912548192
6,4,13,ozono,213,14,75.1765079365079365,37.8688042415476519
6,4,14,ozono,243,13,83.7187301587301587,40.8888722187550147
6,4,15,ozono,239,9,86.3163913595933926,43.2012870142081989
6,4,16,ozono,234,7,81.5432020330368488,43.7172368450843563
6,4,17,ozono,235,7,70.9002541296060991,40.9754810153136662
6,4,18,ozono,193,3,53.2317460317460317,31.6667287659456136
6,4,19,ozono,133,1,34.3542857142857143,20.1663398609461258
6,4,20,ozono,121,2,25.7447619047619048,15.2360794107438257
6,4,21,ozono,138,1,20.8933333333333333,13.1931232327801750
6,4,22,ozono,128,1,16.1576271186440678,10.8026746191786921
6,4,23,ozono,82,1,14.1849024597116200,9.6991979462826673
0,1,0,pm10,170,10,62.2735268249780123,21.1899095114484408
0,1,1,pm10,161,10,62.0545294635004398,20.9233304307534190
0,1,2,pm10,148,10,61.7692307692307692,20.7556568803137264
0,1,3,pm10,148,10,61.7887323943661972,20.5359745759443016
0,1,4,pm10,154,10,61.5783450704225352,20.3979576434827142
0,1,5,pm10,158,10,61.4383802816901408,20.3001201493746576
0,1,6,pm10,174,11,61.2367957746478873,20.2913862052147726
0,1,7,pm10,185,11,62.5439519158527423,20.8480030743994131
0,1,8,pm10,189,11,62.1276276276276276,20.7494861269601101
0,1,9,pm10,194,11,61.5645645645645646,20.6545310398813236
0,1,10,pm10,195,11,60.9112781954887218,20.5942479354402866
0,1,11,pm10,197,11,60.2548872180451128,20.5812196280807114
0,1,12,pm10,195,11,59.6736842105263158,20.6186189745551203
0,1,13,pm10,193,10,59.2028549962434260,20.6016137252271910
0,1,14,pm10,195,10,58.8407212622088655,20.6635095336273160
0,1,15,pm10,196,11,58.5138993238166792,20.7148650425536219
0,1,16,pm10,231,11,58.2922614575507137,20.9944015146217602
0,1,17,pm10,223,10,57.8903903903903904,21.0461907837054916
0,1,18,pm10,209,10,57.5345345345345345,21.0720457717403323
0,1,19,pm10,221,9,57.2259759759759760,21.2422077679657374
0,1,20,pm10,210,8,56.9752438109527382,21.1098617605106299
0,1,21,pm10,206,8,56.6601650412603151,21.0389145870163169
0,1,22,pm10,220,8,54.5321020228671944,19.8843283157125265
0,1,23,pm10,247,9,54.3532513181019332,20.0434881849263319
0,2,0,pm10,121,11,53.1715328467153285,18.5011353921568854
0,2,1,pm10,123,12,53.0949771689497717,18.4279843027143650
0,2,2,pm10,120,12,52.6995260663507109,18.5515781783141992
0,2,3,pm10,124,12,52.7293577981651376,18.3857043257564717
0,2,4,pm10,128,12,52.7345622119815668,18.4693711226228792
0,2,5,pm10,132,12,52.6283105022831050,18.3856146168550707
0,2,6,pm10,136,12,52.4347031963470320,18.3681894883772166
0,2,7,pm10,171,10,54.4501960784313725,20.3756246824903863
0,2,8,pm10,169,9,54.2550387596899225,20.3512044435362163
0,2,9,pm10,169,10,53.7403100775193798,20.1946694276980509
0,2,10,pm10,170,10,53.2492236024844720,20.1344547925442700
0,2,11,pm10,173,10,52.6904577191621412,20.0783692173188326
0,2,12,pm10,178,9,52.1753297129557797,20.2073562854535938
0,2,13,pm10,182,9,51.7259316770186335,20.3463837878291677
0,2,14,pm10,185,9,51.2940263770364624,20.4128499749983021
0,2,15,pm10,188,8,50.9588189588189588,20.4738732232738145
0,2,16,pm10,188,9,50.5830745341614907,20.4405463988182427
0,2,17,pm10,186,10,50.1420807453416149,20.4166963840438781
0,2,18,pm10,180,10,49.7569875776397516,20.3211384790453768
0,2,19,pm10,173,8,49.3958171959721146,20.1740246186102692
0,2,20,pm10,159,7,49.1649883810999225,19.9963534946064665
0,2,21,pm10,154,7,49.0007745933384973,19.8167769973406812
0,2,22,pm10,107,9,46.2464028776978417,17.3810600129876204
0,2,23,pm10,104,8,45.8458029197080292,17.1771043507128738
0,3,0,pm10,130,10,37.0882103477523325,14.2903087931029604
0,3,1,pm10,134,9,37.0016934801016088,14.2462007011634627
0,3,2,pm10,133,9,36.8831498729889924,14.2096850083312413
0,3,3,pm10,131,8,36.7664974619289340,14.1109536214939389
0,3,4,pm10,137,8,36.6895093062605753,14.0532750081621934
0,3,5,pm10,138,8,36.5380710659898477,13.9448468110724122
0,3,6,pm10,137,8,36.3011844331641286,13.8157335956365334
0,3,7,pm10,138,8,36.4019832189168574,14.2043202449498521
0,3,8,pm10,138,8,35.9138062547673532,14.0355399525956041
0,3,9,pm10,131,8,35.3295194508009153,13.7088495293278038
0,3,10,pm10,127,8,34.7839694656488550,13.5152310129881780
0,3,11,pm10,118,8,34.1466768525592055,13.2505218304809593
0,3,12,pm10,111,8,33.5478194338179036,13.0986877662845036
0,3,13,pm10,115,8,33.0390505359877489,13.0176128380760294
0,3,14,pm10,120,7,32.5206738131699847,13.0629463917799490
0,3,15,pm10,124,5,32.0735632183908046,13.0443714776805490
0,3,16,pm10,130,5,31.6549079754601227,13.0157443059562692
0,3,17,pm10,131,5,31.2486569455103607,12.9518615743414346
0,3,18,pm10,135,6,30.9493865030674847,12.9777145163131235
0,3,19,pm10,134,6,30.7392638036809816,12.9296268000661230
0,3,20,pm10,126,6,30.5076687116564417,12.8227159363891707
0,3,21,pm10,120,6,30.3384497313891021,12.7460648325737431
0,3,22,pm10,115,7,29.6245733788395904,12.1165283040999771
0,3,23,pm10,111,8,29.4322250639386189,11.9704507448394455
0,4,0,pm10,193,10,53.7828668363019508,23.3894541468736288
0,4,1,pm10,187,10,52.5996847911741529,23.1209724922144774
0,4,2,pm10,183,10,53.4337860780984720,23.0386866711058359
0,4,3,pm10,180,10,53.3896434634974533,22.9342111371744907
0,4,4,pm10,177,10,53.2931180968564146,22.8502198268758779
0,4,5,pm10,176,10,53.1393372982158029,22.8027095277151408
0,4,6,pm10,175,10,52.8424599831508003,22.6788849210471285
0,4,7,pm10,174,11,52.9824695121951220,22.9211928289263378
0,4,8,pm10,173,8,52.4839939024390244,22.8765076551419343
0,4,9,pm10,173,8,51.8955792682926829,22.7337035513856684
0,4,10,pm10,173,8,51.2858231707317073,22.5278845147547381
0,4,11,pm10,173,8,50.7461890243902439,22.3537279673658600
0,4,12,pm10,173,7,50.3043478260869565,22.2119829639059539
0,4,13,pm10,173,7,49.9008390541571320,22.0798535002649108
0,4,14,pm10,175,7,49.4836003051106026,21.9579994188516633
0,4,15,pm10,178,6,49.0799695354150800,21.9389501327183036
0,4,16,pm10,181,6,48.7121096725057121,21.9012330065563881
0,4,17,pm10,183,6,48.3031226199543031,21.8226177211907205
0,4,18,pm10,181,6,47.9207920792079208,21.6939943775935179
0,4,19,pm10,175,7,47.6626047220106626,21.5194100892264437
0,4,20,pm10,167,6,47.4584920030464585,21.4052433280149606
0,4,21,pm10,162,6,47.3353798925556408,21.2982341166509684
0,4,22,pm10,160,6,46.9499151103565365,21.1802164185683559
0,4,23,pm10,159,6,46.8404074702886248,21.0641693987478535
1,1,0,pm10,241,9,54.0729349736379613,19.9931154904881327
1,1,1,pm10,277,10,53.6773648648648649,20.0999773612447499
1,1,2,pm10,286,10,53.7410008779631255,20.1720759866821159
1,1,3,pm10,301,10,53.5320456540825285,20.1338574223723088
1,1,4,pm10,315,10,53.3187006145741879,20.0792216500316077
1,1,5,pm10,333,9,53.1220368744512730,20.0940678161764831
1,1,6,pm10,300,8,53.0000000000000000,19.6195117641738437
1,1,7,pm10,269,9,54.7323838080959520,20.1611560635314812
1,1,8,pm10,254,10,55.1295880149812734,20.0940177958383038
1,1,9,pm10,237,11,55.9056179775280899,20.1574779905474956
1,1,10,pm10,233,11,56.4868913857677903,20.2925662824166984
1,1,11,pm10,227,12,56.9243445692883895,20.3075557537281726
1,1,12,pm10,264,12,57.2331334332833583,20.5678299908940378
1,1,13,pm10,319,11,57.4212893553223388,21.0508838642133453
1,1,14,pm10,361,12,57.5453863465866467,21.4888494048254454
1,1,15,pm10,385,10,57.6889055472263868,21.9413029933464907
1,1,16,pm10,353,10,57.8193403298350825,21.8584318633679453
1,1,17,pm10,329,12,57.9925037481259370,21.8033894320537327
1,1,18,pm10,310,13,58.2393098274568642,21.7680348783772209
1,1,19,pm10,273,13,58.5622188905547226,21.6518579482735389
1,1,20,pm10,291,14,59.0682158920539730,21.9017925383852071
1,1,21,pm10,271,14,59.4951310861423221,21.7409051165401516
1,1,22,pm10,234,14,58.4561403508771930,20.3028174393795031
1,1,23,pm10,199,13,58.6298245614035088,19.8939194182529186
1,2,0,pm10,102,8,45.9298085688240656,17.0265356248130729
1,2,1,pm10,99,9,46.1170774647887324,16.9543940920445504
1,2,2,pm10,99,9,45.5556569343065693,16.8386542951671998
1,2,3,pm10,99,9,45.4283105022831050,16.7141830317559796
1,2,4,pm10,99,9,45.2422303473491773,16.5118496627269012
1,2,5,pm10,100,9,45.1071428571428571,16.4670173996406553
1,2,6,pm10,98,9,45.0548947849954254,16.3583582581481363
1,2,7,pm10,150,10,48.3706293706293706,19.2860558856744355
1,2,8,pm10,152,9,48.8228438228438228,19.4249284370244541
1,2,9,pm10,152,10,49.3177933177933178,19.5313486209371527
1,2,10,pm10,148,11,49.8500388500388500,19.6764666989751173
